100,232
200,355
300,417
400,438
500,410
600,394
700,408
800,456
900,462
1000,454
1100,436
1200,484
1300,500
1400,482
1500,558
1600,501
1700,399
1800,396
1900,433
2000,428
2100,435
2200,456
2300,457
2400,420
2500,434
2600,404
2700,444
2800,438
2900,462
3000,464
3100,455
3200,459
3300,478
3400,463
3500,469
3600,438
3700,438
3800,434
3900,432
4000,411
4100,464
4200,447
4300,438
4400,460
4500,451
4600,553
4700,515
4800,489
4900,442
